miRNA, /usr/local/miRge/miRge.samples/human_s1.fastq, /usr/local/miRge/miRge.samples/human_s2.fastq
hsa-miR-6811-3p, 0, 0
hsa-miR-6811-5p, 0, 0
hsa-miR-6812-3p, 0, 0
hsa-miR-6812-5p, 0, 0
hsa-miR-6813-3p, 0, 0
hsa-miR-6813-5p, 0, 0
hsa-miR-6814-3p, 0, 0
hsa-miR-6814-5p, 0, 0
hsa-miR-6815-3p, 0, 0
hsa-miR-6815-5p, 0, 0
hsa-miR-6816-3p, 0, 0
hsa-miR-6816-5p, 0, 0
hsa-miR-6817-3p, 0, 0
hsa-miR-6817-5p, 0, 0
hsa-miR-6818-3p, 0, 0
hsa-miR-6818-5p, 0, 0
hsa-miR-6819-3p, 0, 0
hsa-miR-6819-5p, 0, 0
hsa-miR-6820-3p, 0, 0
hsa-miR-6820-5p, 0, 0
hsa-miR-6821-3p, 0, 0
hsa-miR-6821-5p, 0, 0
hsa-miR-6822-3p, 0, 0
hsa-miR-6822-5p, 0, 0
hsa-miR-6823-3p, 0, 0
hsa-miR-6823-5p, 0, 0
hsa-miR-6824-3p, 0, 0
hsa-miR-6824-5p, 0, 0
hsa-miR-6825-3p, 0, 0
hsa-miR-6825-5p, 0, 0
hsa-miR-6826-3p, 0, 0
hsa-miR-6826-5p, 0, 0
hsa-miR-6827-3p, 0, 0
hsa-miR-6827-5p, 0, 0
hsa-miR-6828-3p, 0, 0
hsa-miR-6828-5p, 0, 0
hsa-miR-6829-3p, 0, 0
hsa-miR-6829-5p, 0, 0
hsa-miR-6830-3p, 0, 0
hsa-miR-6830-5p, 0, 0
hsa-miR-6831-3p, 0, 0
hsa-miR-6831-5p, 0, 0
hsa-miR-6832-3p, 0, 0
hsa-miR-6832-5p, 0, 0
hsa-miR-6833-3p, 0, 0
hsa-miR-6833-5p, 0, 0
hsa-miR-6834-3p, 0, 0
hsa-miR-6834-5p, 0, 0
hsa-miR-6835-3p, 0, 0
hsa-miR-6835-5p, 0, 0
hsa-miR-6836-3p, 0, 0
hsa-miR-6836-5p, 0, 0
hsa-miR-6837-3p, 0, 0
hsa-miR-6837-5p, 0, 0
hsa-miR-6838-3p, 0, 0
hsa-miR-6838-5p, 0, 0
hsa-miR-6839-3p, 0, 0
hsa-miR-6839-5p, 0, 0
hsa-miR-6840-3p, 0, 0
hsa-miR-6840-5p, 0, 0
hsa-miR-6841-3p, 0, 0
hsa-miR-6841-5p, 0, 0
hsa-miR-6842-3p, 0, 0
hsa-miR-6842-5p, 0, 0
hsa-miR-6843-3p, 0, 0
hsa-miR-6844, 0, 0
hsa-miR-6845-3p, 0, 0
hsa-miR-6845-5p, 0, 0
hsa-miR-6846-3p, 0, 0
hsa-miR-6846-5p, 0, 0
hsa-miR-6847-3p, 0, 0
hsa-miR-6847-5p, 0, 0
hsa-miR-6848-3p, 0, 0
hsa-miR-6848-5p, 0, 0
hsa-miR-6849-3p, 0, 0
hsa-miR-6849-5p, 0, 0
hsa-miR-6850-3p, 0, 0
hsa-miR-6850-5p, 0, 0
hsa-miR-6851-3p, 0, 0
hsa-miR-6851-5p, 0, 0
hsa-miR-6852-3p, 0, 0
hsa-miR-6852-5p, 0, 8.9087388789243
hsa-miR-6853-3p, 0, 0
hsa-miR-6853-5p, 0, 0
hsa-miR-6854-3p, 0, 0
hsa-miR-6854-5p, 0, 0
hsa-miR-6855-3p, 0, 0
hsa-miR-6855-5p, 0, 0
hsa-miR-6856-3p, 0, 0
hsa-miR-6856-5p, 0, 0
hsa-miR-6857-3p, 0, 0
hsa-miR-6857-5p, 0, 0
hsa-miR-6858-3p, 0, 0
hsa-miR-6858-5p, 0, 0
hsa-miR-6859-3p, 0, 0
hsa-miR-6859-5p, 0, 0
hsa-miR-6860, 0, 0
hsa-miR-6861-3p, 0, 0
hsa-miR-6861-5p, 0, 0
hsa-miR-6862-3p, 0, 0
hsa-miR-6862-5p, 0, 0
hsa-miR-6863, 0, 0
hsa-miR-6864-3p, 0, 0
hsa-miR-6864-5p, 0, 0
hsa-miR-6865-3p, 0, 0
hsa-miR-6865-5p, 0, 0
hsa-miR-6866-3p, 0, 0
hsa-miR-6866-5p, 0, 0
hsa-miR-6867-3p, 0, 0
hsa-miR-6867-5p, 0, 0
hsa-miR-6868-3p, 0, 14.8478981315405
hsa-miR-6868-5p, 0, 0
hsa-miR-6869-3p, 0, 0
hsa-miR-6869-5p, 0, 0
hsa-miR-6870-3p, 0, 0
hsa-miR-6870-5p, 0, 0
hsa-miR-6871-3p, 0, 0
hsa-miR-6871-5p, 0, 0
hsa-miR-6872-3p, 0, 0
hsa-miR-6872-5p, 0, 0
hsa-miR-6873-3p, 0, 0
hsa-miR-6873-5p, 0, 0
hsa-miR-6874-3p, 0, 0
hsa-miR-6874-5p, 0, 0
hsa-miR-6875-3p, 0, 0
hsa-miR-6875-5p, 0, 0
hsa-miR-6876-3p, 0, 0
hsa-miR-6876-5p, 0, 0
hsa-miR-6877-3p, 0, 0
hsa-miR-6877-5p, 0, 0
hsa-miR-6878-3p, 0, 0
hsa-miR-6878-5p, 0, 0
hsa-miR-6879-3p, 0, 0
hsa-miR-6879-5p, 0, 0
hsa-miR-6880-3p, 0, 0
hsa-miR-6881-3p, 0, 0
hsa-miR-6881-5p, 0, 0
hsa-miR-6882-3p, 0, 0
hsa-miR-6882-5p, 0, 0
hsa-miR-6883-3p, 0, 0
hsa-miR-6883-5p, 0, 0
hsa-miR-6884-3p, 0, 0
hsa-miR-6884-5p, 0, 0
hsa-miR-6885-3p, 0, 0
hsa-miR-6885-5p, 0, 0
hsa-miR-6886-3p, 0, 0
hsa-miR-6886-5p, 0, 0
hsa-miR-6887-3p, 0, 0
hsa-miR-6887-5p, 0, 0
hsa-miR-6888-3p, 0, 0
hsa-miR-6888-5p, 0, 0
hsa-miR-6889-3p, 0, 0
hsa-miR-6889-5p, 0, 0
hsa-miR-6890-3p, 0, 0
hsa-miR-6890-5p, 0, 0
hsa-miR-6891-3p, 0, 0
hsa-miR-6891-5p, 0, 0
hsa-miR-6892-3p, 0, 0
hsa-miR-6892-5p, 0, 0
hsa-miR-6893-3p, 0, 0
hsa-miR-6893-5p, 0, 0
hsa-miR-6894-3p, 0, 0
hsa-miR-6894-5p, 0, 0
hsa-miR-6895-3p, 0, 0
hsa-miR-6895-5p, 0, 0
hsa-miR-7-1-3p, 21.1160538318599, 8.9087388789243
hsa-miR-7-2-3p, 0, 0
hsa-miR-7-5p, 0, 0
hsa-miR-708-3p, 0, 56.4220128998539
hsa-miR-708-5p, 0, 44.5436943946215
hsa-miR-7106-3p, 0, 0
hsa-miR-7106-5p, 0, 0
hsa-miR-7107-3p, 0, 0
hsa-miR-7107-5p, 0, 0
hsa-miR-7108-3p, 0, 0
hsa-miR-7108-5p, 0, 0
hsa-miR-7109-3p, 0, 0
hsa-miR-7109-5p, 0, 0
hsa-miR-711, 0, 0
hsa-miR-7110-3p, 0, 0
hsa-miR-7110-5p, 0, 0
hsa-miR-7111-3p, 0, 0
hsa-miR-7111-5p, 0, 0
hsa-miR-7112-3p, 0, 0
hsa-miR-7112-5p, 0, 0
hsa-miR-7113-3p, 0, 0
hsa-miR-7113-5p, 0, 0
hsa-miR-7114-3p, 0, 0
hsa-miR-7114-5p, 0, 0
hsa-miR-7150, 0, 0
hsa-miR-7151-3p, 0, 0
hsa-miR-7151-5p, 0, 0
hsa-miR-7152-3p, 0, 0
hsa-miR-7152-5p, 0, 0
hsa-miR-7153-3p, 0, 0
hsa-miR-7153-5p, 0, 0
hsa-miR-7154-3p, 0, 0
hsa-miR-7154-5p, 0, 0
hsa-miR-7155-3p, 0, 0
hsa-miR-7155-5p, 0, 0
hsa-miR-7156-3p, 0, 0
hsa-miR-7156-5p, 0, 0
hsa-miR-7157-3p, 0, 0
hsa-miR-7157-5p, 0, 0
hsa-miR-7158-3p, 0, 0
hsa-miR-7158-5p, 0, 0
hsa-miR-7159-3p, 0, 0
hsa-miR-7159-5p, 0, 0
hsa-miR-7160-3p, 0, 0
hsa-miR-7160-5p, 0, 0
hsa-miR-7161-3p, 0, 0
hsa-miR-7161-5p, 0, 0
hsa-miR-7162-3p, 0, 0
hsa-miR-7162-5p, 0, 0
hsa-miR-718, 0, 0
hsa-miR-744-3p, 0, 11.8783185052324
hsa-miR-744-5p, 105.5802691593, 344.47123665174
hsa-miR-7515, 0, 0
hsa-miR-758-3p, 0, 285.079644125578
hsa-miR-758-5p, 0, 0
hsa-miR-759, 0, 0
hsa-miR-760, 0, 0
hsa-miR-761, 0, 0
hsa-miR-762, 0, 0
hsa-miR-764, 0, 0
hsa-miR-7641, 0, 65.3307517787782
hsa-miR-765, 0, 0
hsa-miR-766-3p, 0, 0
hsa-miR-766-5p, 0, 0
hsa-miR-767-3p, 0, 0
hsa-miR-767-5p, 0, 0
hsa-miR-769-3p, 0, 0
hsa-miR-769-5p, 126.696322991159, 353.379975530664
hsa-miR-770-5p, 0, 0
hsa-miR-7702, 0, 0
hsa-miR-7703, 0, 0
hsa-miR-7704, 197.083169097359, 11.8783185052324
hsa-miR-7705, 0, 14.8478981315405
hsa-miR-7706, 0, 38.6045351420053
hsa-miR-7843-3p, 0, 0
hsa-miR-7843-5p, 0, 0
hsa-miR-7844-5p, 0, 0
hsa-miR-7845-5p, 0, 0
hsa-miR-7846-3p, 0, 0
hsa-miR-7847-3p, 0, 0
hsa-miR-7848-3p, 0, 0
hsa-miR-7849-3p, 0, 0
hsa-miR-7850-5p, 0, 0
hsa-miR-7851-3p, 0, 0
hsa-miR-7852-3p, 0, 0
hsa-miR-7853-5p, 0, 0
hsa-miR-7854-3p, 0, 0
hsa-miR-7855-5p, 0, 0
hsa-miR-7856-5p, 0, 0
hsa-miR-7973, 0, 0
hsa-miR-7974, 0, 29.695796263081
hsa-miR-7975, 0, 0
hsa-miR-7976, 0, 0
hsa-miR-7977, 0, 0
hsa-miR-7978, 0, 0
hsa-miR-802, 0, 0
hsa-miR-8052, 0, 0
hsa-miR-8053, 0, 0
hsa-miR-8054, 0, 0
hsa-miR-8055, 0, 0
hsa-miR-8056, 0, 0
hsa-miR-8057, 0, 0
hsa-miR-8058, 0, 0
hsa-miR-8059, 0, 0
hsa-miR-8060, 0, 0
hsa-miR-8061, 0, 0
hsa-miR-8062, 0, 0
hsa-miR-8063, 0, 0
hsa-miR-8064, 0, 0
hsa-miR-8065, 0, 0
hsa-miR-8066, 0, 0
hsa-miR-8067, 0, 0
hsa-miR-8068, 0, 0
hsa-miR-8069, 0, 0
hsa-miR-8070, 0, 0
hsa-miR-8071, 0, 0
hsa-miR-8072, 0, 0
hsa-miR-8073, 0, 0
hsa-miR-8074, 0, 0
hsa-miR-8075, 0, 0
hsa-miR-8076, 0, 0
hsa-miR-8077, 0, 0
hsa-miR-8078, 0, 0
hsa-miR-8079, 0, 0
hsa-miR-8080, 0, 0
hsa-miR-8081, 0, 0
hsa-miR-8082, 0, 0
hsa-miR-8083, 0, 0
hsa-miR-8084, 0, 0
hsa-miR-8085, 0, 0
hsa-miR-8086, 0, 0
hsa-miR-8087, 0, 0
hsa-miR-8088, 0, 0
hsa-miR-8089, 0, 0
hsa-miR-8485, 0, 0
hsa-miR-873-3p, 0, 0
hsa-miR-873-5p, 0, 0
hsa-miR-874-3p, 0, 23.7566370104648
hsa-miR-874-5p, 0, 0
hsa-miR-875-3p, 0, 0
hsa-miR-875-5p, 0, 0
hsa-miR-876-3p, 0, 0
hsa-miR-876-5p, 0, 0
hsa-miR-877-3p, 0, 0
hsa-miR-877-5p, 0, 50.4828536472377
hsa-miR-885-3p, 0, 0
hsa-miR-885-5p, 0, 0
hsa-miR-887-3p, 0, 47.5132740209296
hsa-miR-887-5p, 0, 17.8174777578486
hsa-miR-888-3p, 0, 0
hsa-miR-888-5p, 0, 0
hsa-miR-889-3p, 0, 228.657631225724
hsa-miR-889-5p, 0, 5.9391592526162
hsa-miR-890, 0, 0
hsa-miR-891a-3p, 0, 0
hsa-miR-891a-5p, 0, 0
hsa-miR-891b, 0, 0
hsa-miR-892a, 0, 0
hsa-miR-892b, 0, 0
hsa-miR-892c-3p, 0, 0
hsa-miR-892c-5p, 0, 0
hsa-miR-9-3p, 0, 0
hsa-miR-9-5p, 0, 0
hsa-miR-920, 0, 0
hsa-miR-921, 0, 0
hsa-miR-922, 0, 0
hsa-miR-924, 0, 0
hsa-miR-92a-1-5p, 0, 14.8478981315405
hsa-miR-92a-2-5p, 0, 0
hsa-miR-92a-3p, 20250.2956247536, 11156.7106560395
hsa-miR-92b-3p, 408.243707415958, 6357.86997992564
hsa-miR-92b-5p, 0, 17.8174777578486
hsa-miR-93-3p, 21.1160538318599, 11.8783185052324
hsa-miR-93-5p, 668.675038008897, 365.258294035896
hsa-miR-933, 0, 0
hsa-miR-934, 0, 0
hsa-miR-935, 0, 0
hsa-miR-936, 0, 0
hsa-miR-937-3p, 0, 5.9391592526162
hsa-miR-937-5p, 0, 0
hsa-miR-938, 0, 0
hsa-miR-939-3p, 0, 0
hsa-miR-939-5p, 0, 0
hsa-miR-940, 0, 0
hsa-miR-941, 112.618953769919, 570.159288251155
hsa-miR-942-3p, 0, 0
hsa-miR-942-5p, 0, 29.695796263081
hsa-miR-943, 0, 0
hsa-miR-944, 0, 0
hsa-miR-95-3p, 28.1547384424799, 0
hsa-miR-95-5p, 0, 0
hsa-miR-9500, 0, 0
hsa-miR-96-3p, 0, 0
hsa-miR-96-5p, 0, 0
hsa-miR-98-3p, 0, 0
hsa-miR-98-5p, 253.392645982319, 1951.01381448442
hsa-miR-99a-3p, 0, 17.8174777578486
hsa-miR-99a-5p, 0, 255.383847862497
hsa-miR-99b-3p, 0, 38.6045351420053
hsa-miR-99b-5p, 91.5028999380596, 3536.76933493295
